date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:13	3210/3210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:07%20GMT	https://static.wixstatic.com/media/8659e2_8467cfcf3d104ccc8deb61f1d0dde69a~mv2.jpg/v1/fill/w_115,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/8659e2_8467cfcf3d104ccc8deb61f1d0dde69a~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_8467cfcf3d104ccc8deb61f1d0dde69a_mv2.jpg/v1/fill/w_115,h_86,al_c,q_80,usm_0.66/8659e2_8467cfcf3d104ccc	(from https://www.lgbtcenterofreading.com/who-we-are)
16:53:13	45360/45360	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:13%20GMT	https://static.wixstatic.com/media/8659e2_74798f399124432095027dd86c087b71~mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Pride%20partners.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_74798f399124432095027dd86c087b71_mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.6/Pride%20partners.5e.delay	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:13	1270/1270	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:07%20GMT	https://static.wixstatic.com/media/8659e2_20ac65f19c404214bc9d5632387adad3~mv2.jpg/v1/fill/w_37,h_49,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/8659e2_20ac65f19c404214bc9d5632387adad3~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_20ac65f19c404214bc9d5632387adad3_mv2.jpg/v1/fill/w_37,h_49,al_c,q_80,usm_0.66_/8659e2_20ac65f19c404214	(from https://www.lgbtcenterofreading.com/who-we-are)
16:53:14	36220/36220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:13%20GMT	https://static.wixstatic.com/media/8659e2_91050c97a5a041f8b527efe2aa727695~mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/VOLUNTEERS%20NEEDED!%20(1).jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_91050c97a5a041f8b527efe2aa727695_mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.6/VOLUNTEERS%20NEEDED!%20(1)	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:13%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/09a967_6fca03db770640cda8311caf262ee408.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/09a967_6fca03db770640cda8311caf262ee408.72.delayed	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:14	13798/13798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:14%20GMT	https://static.wixstatic.com/media/8659e2_1c2e8ec6ffff4384805c45719660d803~mv2.jpg/v1/fill/w_171,h_306,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Board%20Member%20Graphic.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1c2e8ec6ffff4384805c45719660d803_mv2.jpg/v1/fill/w_171,h_306,al_c,q_80,usm_0.6/Board%20Member%20Graphic.62	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:14%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/8659e2_84a5e87522b5410182d416264b355850.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_84a5e87522b5410182d416264b355850.73.delayed	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:14	34263/34263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:14%20GMT	https://static.wixstatic.com/media/8659e2_f76c09f84191485488dcc8f08d27c7bb~mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Circle%20of%20Care.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_f76c09f84191485488dcc8f08d27c7bb_mv2.jpg/v1/fill/w_284,h_367,al_c,q_80,usm_0.6/Circle%20of%20Care.60.delay	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:14%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/09a967_cc3ba99e9bc4407a9646e47274c0ba34.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/09a967_cc3ba99e9bc4407a9646e47274c0ba34.76.delayed	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:15	23886/23886	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:14%20GMT	https://static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png/v1/fill/w_122,h_69,al_c,q_85,usm_0.66_1.00_0.01,blur_1,enc_auto/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d_mv2.png/v1/fill/w_122,h_69,al_c,q_85,usm_0.66/8659e2_1d29bf3cdbe943e9	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:15	10770/10770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:15%20GMT	https://static.wixstatic.com/media/8659e2_87f60b7ed9a04f119866e4b007eac20e~mv2.jpg/v1/fill/w_239,h_239,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Charles%20Corbit.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_87f60b7ed9a04f119866e4b007eac20e_mv2.jpg/v1/fill/w_239,h_239,al_c,q_80,usm_0.6/Charles%20Corbit.65.delay	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:15	14798/14798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:15%20GMT	https://static.wixstatic.com/media/8659e2_0d9c1d83cddd405a8d6df68f5a58116b~mv2.jpg/v1/crop/x_1511,y_252,w_3989,h_3995/fill/w_239,h_239,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Jen.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_0d9c1d83cddd405a8d6df68f5a58116b_mv2.jpg/v1/crop/x_1511,y_252,w_3989,h_3995/fill/w_239,h/Jen.66.delaye	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:16	155642/155642	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:15%20GMT	https://static.wixstatic.com/media/8659e2_9f49c65a80eb4130af3d8d9a398e6901~mv2.png/v1/fill/w_248,h_246,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Kai%20Headshot%20Cropped.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_9f49c65a80eb4130af3d8d9a398e6901_mv2.png/v1/fill/w_248,h_246,al_c,q_85,usm_0.6/Kai%20Headshot%20Cropped.64	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:16	85146/85146	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:15%20GMT	https://static.wixstatic.com/media/8659e2_17a7eb643c7e4537b25115d8009ed608~mv2.png/v1/crop/x_0,y_33,w_1927,h_1927/fill/w_239,h_239,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1000006889.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_17a7eb643c7e4537b25115d8009ed608_mv2.png/v1/crop/x_0,y_33,w_1927,h_1927/fill/w_23/1000006889.67.delaye	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:16	117476/117476	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:16%20GMT	https://static.wixstatic.com/media/8659e2_a8871c744c604b0b949b7b36fa68eabc~mv2.png/v1/fill/w_232,h_232,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1000037628_edited.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_a8871c744c604b0b949b7b36fa68eabc_mv2.png/v1/fill/w_232,h_232,al_c,q_85,usm_0.6/1000037628_edited.68.de	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:16%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/09a967_5910e7f0ad11402eb49928197a34853d.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/09a967_5910e7f0ad11402eb49928197a34853d.78.delayed	(from https://www.lgbtcenterofreading.com/social-groups)
16:53:16	17356/17356	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:16%20GMT	https://static.wixstatic.com/media/8659e2_880dda1aaf97457f87830659a68b5209~mv2.jpg/v1/crop/x_125,y_0,w_650,h_650/fill/w_243,h_243,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1000011219.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_880dda1aaf97457f87830659a68b5209_mv2.jpg/v1/crop/x_125,y_0,w_650,h_650/fill/w_243/1000011219.69.delaye	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:16%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/8659e2_81f90428725b41e48057f9fbec796528.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_81f90428725b41e48057f9fbec796528.79.delayed	(from https://www.lgbtcenterofreading.com/social-groups)
16:53:17	11951/11951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:16%20GMT	https://static.wixstatic.com/media/8659e2_94d253c4430b4678aa9008f36d09985f~mv2.jpg/v1/fill/w_243,h_243,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/M_%20Medina%20headshot%20(1).jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_94d253c4430b4678aa9008f36d09985f_mv2.jpg/v1/fill/w_243,h_243,al_c,q_80,usm_0.6/M_%20Medina%20headshot%20(1)	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:17	182857/182857	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:17%20GMT	https://static.wixstatic.com/media/8659e2_d09ee1a698f84fb0ad6c4d057196ad2b~mv2.png/v1/fill/w_344,h_344,al_c,lg_1,q_85,enc_avif,quality_auto/LauraCircle.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_d09ee1a698f84fb0ad6c4d057196ad2b_mv2.png/v1/fill/w_344,h_344,al_c,lg_1,q_85,enc_/LauraCircle.6b.delaye	(from https://www.lgbtcenterofreading.com/meet-the-team)
16:53:17	7128/7128	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:17%20GMT	https://static.wixstatic.com/media/nsplsh_33ed0ed690a24f1c9c7a77eff3773742~mv2.jpg/v1/fill/w_344,h_344,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Image%20by%20Dmitry%20Vechorko.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/nsplsh_33ed0ed690a24f1c9c7a77eff3773742_mv2.jpg/v1/fill/w_344,h_344,al_c,q_80,usm_0.6/Image%20by%20Dmitry%20Vechork	(from https://www.lgbtcenterofreading.com/meet-the-team)
16:53:17	53328/53328	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:17%20GMT	https://static.wixstatic.com/media/8659e2_470080f19be74b4c81c54c466b02fd33~mv2.jpg/v1/fill/w_836,h_470,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/March%20calendar%202_24.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_470080f19be74b4c81c54c466b02fd33_mv2.jpg/v1/fill/w_836,h_470,al_c,q_85,usm_0.6/March%20calendar%202_24.6d	(from https://www.lgbtcenterofreading.com/events-calendar)
16:53:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:17%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/8659e2_a69c23fcc2fa4bcea2bb1e3b09540d01.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_a69c23fcc2fa4bcea2bb1e3b09540d01.7c.delayed	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:18	1726/1726	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:18%20GMT	https://static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png/v1/fill/w_37,h_21,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d_mv2.png/v1/fill/w_37,h_21,al_c,q_85,usm_0.66_/8659e2_1d29bf3cdbe943e9	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:18	0/-1	---M--	301	error ('')			https://www.lgbtcenterofreading.com/_files/ugd/8659e2_a69c23fcc2fa4bcea2bb1e3b09540d01.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_a69c23fcc2fa4bcea2bb1e3b09540d01.7e.delayed	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:18	43819/43819	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:18%20GMT	https://static.wixstatic.com/media/8659e2_f97c029779d44bbdb5da8ebf0a742837~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/safe%20space.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_f97c029779d44bbdb5da8ebf0a742837_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1/safe%20space.6f.delaye	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:18	1630/1630	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:18%20GMT	https://static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png/v1/fill/w_40,h_22,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d_mv2.png/v1/fill/w_40,h_22,al_c,q_85,usm_0.66_/8659e2_1d29bf3cdbe943e9	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:18%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/8659e2_9415b3035767460a931610adef0b5724.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_9415b3035767460a931610adef0b5724.7f.delayed	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:20	35319/35319	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:19%20GMT	https://static.wixstatic.com/media/8659e2_5b053cfbc6be4979820e59106f015bb0~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/H_E_R%20(1).jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_5b053cfbc6be4979820e59106f015bb0_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1/H_E_R%20(1).74.delaye	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:20	52786/52786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:19%20GMT	https://static.wixstatic.com/media/8659e2_186613a4193b4163a1e1b6cd16587e62~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Rainbow%20Alliance.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_186613a4193b4163a1e1b6cd16587e62_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.6/Rainbow%20Alliance.75.del	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:20	46569/46569	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:19%20GMT	https://static.wixstatic.com/media/09a967_efba61b3aaea4b2aaa1e577ce4fe73b8~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Gaymers%20(1).jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/09a967_efba61b3aaea4b2aaa1e577ce4fe73b8_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_/Gaymers%20(1).77.delaye	(from https://www.lgbtcenterofreading.com/social-groups)
16:53:20	39722/39722	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:19%20GMT	https://static.wixstatic.com/media/8659e2_69db06bda6a945988c46197ce6b8a67e~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Happy%20(2).jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_69db06bda6a945988c46197ce6b8a67e_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1/Happy%20(2).71.delaye	(from https://www.lgbtcenterofreading.com/support-groups)
16:53:20	62218/62218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:20%20GMT	https://static.wixstatic.com/media/8659e2_553c967a4c1a471091849705f06b5d1f~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Trailgayzers.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_553c967a4c1a471091849705f06b5d1f_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66/Trailgayzers.7a.delaye	(from https://www.lgbtcenterofreading.com/social-groups)
16:53:20	51663/51663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:20%20GMT	https://static.wixstatic.com/media/8659e2_60f19b70afeb409c87b4713c8e78e27b~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Writing%20Group.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_60f19b70afeb409c87b4713c8e78e27b_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.6/Writing%20Group.7b.delaye	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:21	55197/55197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:20%20GMT	https://static.wixstatic.com/media/8659e2_64c5432d9ab646d49872742ab3ecec79~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Movie%20Night%20Generic.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_64c5432d9ab646d49872742ab3ecec79_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.6/Movie%20Night%20Generic.7d	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:21	140798/140798	---M-Z	200	added ('OK')	application/javascript	etag:W/%221eeb437864d8f6ee218816f6a641f988%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.ec9ba704.bundle.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.ec9ba704.bundle.min.js	(from https://www.lgbtcenterofreading.com/about-3)
16:53:22	50437/50437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:21%20GMT	https://static.wixstatic.com/media/8659e2_da3e98233c6f43e6b418912c4a93f62f~mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Art%20Club.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_da3e98233c6f43e6b418912c4a93f62f_mv2.jpg/v1/fill/w_324,h_418,al_c,q_80,usm_0.66_1.0/Art%20Club.80.delaye	(from https://www.lgbtcenterofreading.com/arts-culture-groups)
16:53:22	64057/64057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:21%20GMT	https://static.wixstatic.com/media/09a967_edad7bb84d414049ac4d41574b0735a6~mv2.jpg/v1/fill/w_335,h_434,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Queer%20Quest%20-%20Orange%20Game.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/09a967_edad7bb84d414049ac4d41574b0735a6_mv2.jpg/v1/fill/w_335,h_434,al_c,q_80,usm_0.6/Queer%20Quest%20-%20Orange%20Ga	(from https://www.lgbtcenterofreading.com/about-3)
16:53:23	70337/70337	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:22%20GMT	https://static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png/v1/crop/x_259,y_673,w_1920,h_24,q_85,blur_1,enc_auto/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d_mv2.png/v1/crop/x_259,y_673,w_1920,h_24,q_85,/8659e2_1d29bf3cdbe943e9	(from https://www.lgbtcenterofreading.com/counseling)
16:53:24	20814/20814	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:23%20GMT	https://static.wixstatic.com/media/8659e2_6209b1b9479e441882d9d68402253c8f~mv2.jpg/v1/fill/w_416,h_329,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_7281_edited.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_6209b1b9479e441882d9d68402253c8f_mv2.jpg/v1/fill/w_416,h_329,al_c,q_80,usm_0.6/IMG_7281_edited.85.dela	(from https://www.lgbtcenterofreading.com/counseling)
